,Unnamed: 0,source,word,freq_lcnl,freq_lcnl_log,freq_lcnl_log_flipscale,aoa_mean,aoa_sd,aoa_mean_scale,tasa_1,tasa_2,tasa_3,Has_freq,Has_aoa,Filter,score,SUBTLWF,freq_lcnl_extended,freq_lcnl_extended_log,freq_lcnl_extended_log_flipscale,score_extended
2123,5238,lcnl,prig,#N/A,#N/A,#N/A,11.85,3.41,4.74,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.392156863,9.81E-06,4.26E-06,3.980726116,27.77290446
1133,2766,3k,glitch,#N/A,#N/A,#N/A,11.86,4.04,4.744,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,2.019607843,5.05E-05,2.19E-05,3.980708434,27.78283373
1447,3555,lcnl,jibe,#N/A,#N/A,#N/A,11.86,2.54,4.744,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.352941176,8.83E-06,3.83E-06,3.980726542,27.78290617
1356,3301,lcnl,hock,#N/A,#N/A,#N/A,11.87,3.2,4.748,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,2.156862745,5.40E-05,2.34E-05,3.980706942,27.79282777
1892,4703,lcnl,oaf,#N/A,#N/A,#N/A,11.87,3.68,4.748,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.980392157,2.45E-05,1.07E-05,3.980719725,27.7928789
2429,5991,unl,scythe,#N/A,#N/A,#N/A,11.87,2.8,4.748,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.31372549,7.85E-06,3.41E-06,3.980726968,27.79290787
2098,5175,3k,posh,#N/A,#N/A,#N/A,11.88,3.55,4.752,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,1.274509804,3.19E-05,1.38E-05,3.980716529,27.80286612
2739,6756,unl,spic,#N/A,#N/A,#N/A,11.88,4.41,4.752,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,1.156862745,2.89E-05,1.26E-05,3.980717807,27.80287123
2788,6867,lcnl,spurn,#N/A,#N/A,#N/A,11.88,3.77,4.752,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.215686275,5.40E-06,2.34E-06,3.980728033,27.80291213
1987,4901,lcnl,peeve,#N/A,#N/A,#N/A,11.88,2.91,4.752,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.176470588,4.41E-06,1.92E-06,3.980728459,27.80291384
2238,5497,lcnl,raze,#N/A,#N/A,#N/A,11.88,3.74,4.752,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.156862745,3.92E-06,1.70E-06,3.980728672,27.80291469
1442,3537,3k,jeer,#N/A,#N/A,#N/A,11.88,2.75,4.752,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.058823529,1.47E-06,6.39E-07,3.980729737,27.80291895
3229,7900,unl,twang,#N/A,#N/A,#N/A,11.89,3.77,4.756,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.156862745,3.92E-06,1.70E-06,3.980728672,27.81291469
2625,6482,3k,slum,#N/A,#N/A,#N/A,11.9,3.87,4.76,0,0,0,FALSE,TRUE,FALSE,#N/A,1.274509804,3.19E-05,1.38E-05,3.980716529,27.82286612
753,1885,unl,drear,#N/A,#N/A,#N/A,11.92,2.75,4.768,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.039215686,9.81E-07,4.26E-07,3.98072995,27.8429198
358,896,unl,carte,#N/A,#N/A,#N/A,11.93,3.22,4.772,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,1.176470588,2.94E-05,1.28E-05,3.980717594,27.85287038
1671,4204,lcnl,maim,#N/A,#N/A,#N/A,11.93,3.29,4.772,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.431372549,1.08E-05,4.69E-06,3.98072569,27.85290276
2009,4955,lcnl,pi,#N/A,#N/A,#N/A,11.94,3,4.776,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,3.666666667,9.17E-05,3.98E-05,3.980690539,27.86276216
1811,4520,3k,muse,#N/A,#N/A,#N/A,11.94,3.36,4.776,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,1.921568627,4.81E-05,2.09E-05,3.980709499,27.862838
3016,7426,lcnl,teat,#N/A,#N/A,#N/A,11.94,2.99,4.776,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.31372549,7.85E-06,3.41E-06,3.980726968,27.86290787
2461,6080,lcnl,shale,#N/A,#N/A,#N/A,11.94,3.17,4.776,0,0,1,FALSE,TRUE,FALSE,#N/A,0.176470588,4.41E-06,1.92E-06,3.980728459,27.86291384
1222,2983,3k,grope,#N/A,#N/A,#N/A,11.95,2.41,4.78,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.607843137,1.52E-05,6.60E-06,3.980723772,27.87289509
1456,3593,lcnl,joist,#N/A,#N/A,#N/A,11.95,6.11,4.78,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.058823529,1.47E-06,6.39E-07,3.980729737,27.87291895
2056,5067,3k,plight,#N/A,#N/A,#N/A,11.97,3.16,4.788,0,0,0,FALSE,TRUE,FALSE,#N/A,1.235294118,3.09E-05,1.34E-05,3.980716955,27.89286782
3245,7933,lcnl,twit,#N/A,#N/A,#N/A,12,3.77,4.8,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,1.392156863,3.48E-05,1.51E-05,3.980715251,27.922861
2274,5593,3k,rift,#N/A,#N/A,#N/A,12,2.95,4.8,0,0,0,FALSE,TRUE,FALSE,#N/A,1.078431373,2.70E-05,1.17E-05,3.980718659,27.92287464
2072,5109,lcnl,ply,#N/A,#N/A,#N/A,12,3.41,4.8,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.31372549,7.85E-06,3.41E-06,3.980726968,27.92290787
56,141,unl,bairn,#N/A,#N/A,#N/A,12,2,4.8,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.235294118,5.89E-06,2.56E-06,3.98072782,27.92291128
1992,4917,unl,pent,#N/A,#N/A,#N/A,12,2.78,4.8,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.196078431,4.91E-06,2.13E-06,3.980728246,27.92291298
2360,5817,unl,sate,#N/A,#N/A,#N/A,12,3.36,4.8,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.078431373,1.96E-06,8.52E-07,3.980729524,27.9229181
1725,4327,unl,mete,#N/A,#N/A,#N/A,12,3.93,4.8,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.078431373,1.96E-06,8.52E-07,3.980729524,27.9229181
2074,5113,lcnl,pock,#N/A,#N/A,#N/A,12,3.53,4.8,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.078431373,1.96E-06,8.52E-07,3.980729524,27.9229181
3467,4378,lcnl,mire,2,0.477121255,3.503609122,13.94,4.89,5.576,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,27.95443649,0.431372549,2,0.477121255,3.503609122,27.95443649
471,1181,unl,client,#N/A,#N/A,#N/A,12.05,3.3,4.82,0,0,0,FALSE,TRUE,FALSE,#N/A,53.23529412,0.001331843,0.000578027,3.980152349,27.9706094
2150,5296,3k,pub,#N/A,#N/A,#N/A,12.05,3.84,4.82,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,3.725490196,9.32E-05,4.05E-05,3.9806899,27.9727596
1075,2634,3k,garb,#N/A,#N/A,#N/A,12.05,3.57,4.82,0,0,0,FALSE,TRUE,FALSE,#N/A,0.31372549,7.85E-06,3.41E-06,3.980726968,27.97290787
1111,2720,3k,gin,#N/A,#N/A,#N/A,12.06,3.46,4.824,0,0,1,FALSE,TRUE,FALSE,#N/A,11.2745098,0.000282066,0.000122482,3.980607894,27.98243158
545,1374,3k,coup,#N/A,#N/A,#N/A,12.06,3.47,4.824,0,0,0,FALSE,TRUE,FALSE,#N/A,2.607843137,6.52E-05,2.83E-05,3.980702043,27.98280817
2717,6702,3k,span,#N/A,#N/A,#N/A,12.06,3.47,4.824,2,0,0,FALSE,TRUE,FALSE,#N/A,1.980392157,4.95E-05,2.15E-05,3.98070886,27.98283544
2140,5275,3k,prose,#N/A,#N/A,#N/A,12.06,3.82,4.824,0,0,0,FALSE,TRUE,FALSE,#N/A,0.941176471,2.35E-05,1.02E-05,3.980720151,27.9828806
1748,4380,3k,mirth,#N/A,#N/A,#N/A,12.07,3.47,4.828,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.215686275,5.40E-06,2.34E-06,3.980728033,27.99291213
1552,3882,3k,laze,#N/A,#N/A,#N/A,12.07,4.51,4.828,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.039215686,9.81E-07,4.26E-07,3.98072995,27.9929198
1517,3790,unl,kung,#N/A,#N/A,#N/A,12.1,3.6,4.84,0,0,0,FALSE,TRUE,FALSE,#N/A,5.254901961,0.000131467,5.71E-05,3.980673285,28.02269314
2677,6610,lcnl,snub,#N/A,#N/A,#N/A,12.1,3.64,4.84,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.392156863,9.81E-06,4.26E-06,3.980726116,28.02290446
2185,5375,lcnl,quash,#N/A,#N/A,#N/A,12.1,4.09,4.84,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.215686275,5.40E-06,2.34E-06,3.980728033,28.02291213
20,51,lcnl,amp,#N/A,#N/A,#N/A,12.11,2.42,4.844,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,1.823529412,4.56E-05,1.98E-05,3.980710564,28.03284226
2145,5287,lcnl,prude,#N/A,#N/A,#N/A,12.11,2.54,4.844,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,1.37254902,3.43E-05,1.49E-05,3.980715464,28.03286186
611,1528,3k,crux,#N/A,#N/A,#N/A,12.11,3.68,4.844,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.294117647,7.36E-06,3.20E-06,3.980727181,28.03290872
393,989,3k,chaw,#N/A,#N/A,#N/A,12.11,5.71,4.844,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.196078431,4.91E-06,2.13E-06,3.980728246,28.03291298
852,2126,3k,farce,#N/A,#N/A,#N/A,12.12,2.99,4.848,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,1.745098039,4.37E-05,1.90E-05,3.980711416,28.04284566
1475,3642,3k,kale,#N/A,#N/A,#N/A,12.12,4.86,4.848,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.549019608,1.37E-05,5.97E-06,3.980724411,28.04289765
251,628,unl,braw,#N/A,#N/A,#N/A,12.12,4.29,4.848,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.039215686,9.81E-07,4.26E-07,3.98072995,28.0429198
658,1640,3k,daunt,#N/A,#N/A,#N/A,12.13,2.36,4.852,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.039215686,9.81E-07,4.26E-07,3.98072995,28.0529198
1420,3477,3k,ire,#N/A,#N/A,#N/A,12.14,3.55,4.856,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.274509804,6.87E-06,2.98E-06,3.980727394,28.06290958
2515,6229,lcnl,shrift,#N/A,#N/A,#N/A,12.14,2.73,4.856,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.078431373,1.96E-06,8.52E-07,3.980729524,28.0629181
214,538,unl,boor,#N/A,#N/A,#N/A,12.14,3.92,4.856,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.058823529,1.47E-06,6.39E-07,3.980729737,28.06291895
926,2297,3k,flank,#N/A,#N/A,#N/A,12.15,3.56,4.86,1,0,0,FALSE,TRUE,FALSE,#N/A,4.62745098,0.00011577,5.03E-05,3.980680101,28.07272041
71,172,unl,banns,#N/A,#N/A,#N/A,12.15,3.21,4.86,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.137254902,3.43E-06,1.49E-06,3.980728885,28.07291554
458,1149,3k,clause,#N/A,#N/A,#N/A,12.16,3.52,4.864,0,0,0,FALSE,TRUE,FALSE,#N/A,2.803921569,7.01E-05,3.05E-05,3.980699912,28.08279965
2374,5851,3k,scant,#N/A,#N/A,#N/A,12.16,4.07,4.864,0,0,0,FALSE,TRUE,FALSE,#N/A,0.235294118,5.89E-06,2.56E-06,3.98072782,28.08291128
995,2457,3k,fore,#N/A,#N/A,#N/A,12.17,3.99,4.868,0,0,0,FALSE,TRUE,FALSE,#N/A,2.647058824,6.62E-05,2.88E-05,3.980701617,28.09280647
2337,5753,3k,ruse,#N/A,#N/A,#N/A,12.17,3.17,4.868,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,1.666666667,4.17E-05,1.81E-05,3.980712268,28.09284907
2192,5390,3k,queue,#N/A,#N/A,#N/A,12.17,3.38,4.868,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,1.176470588,2.94E-05,1.28E-05,3.980717594,28.09287038
1862,4641,3k,node,#N/A,#N/A,#N/A,12.17,4.36,4.868,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.490196078,1.23E-05,5.33E-06,3.98072505,28.0929002
1866,4648,unl,nom,#N/A,#N/A,#N/A,12.17,6.41,4.868,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.333333333,8.34E-06,3.62E-06,3.980726755,28.09290702
318,794,unl,burg,#N/A,#N/A,#N/A,12.18,2.56,4.872,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.549019608,1.37E-05,5.97E-06,3.980724411,28.10289765
919,2282,3k,flail,#N/A,#N/A,#N/A,12.19,3.45,4.876,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.176470588,4.41E-06,1.92E-06,3.980728459,28.11291384
1612,4055,3k,lode,#N/A,#N/A,#N/A,12.2,4.77,4.88,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.803921569,2.01E-05,8.73E-06,3.980721642,28.12288657
1657,4163,3k,lust,#N/A,#N/A,#N/A,12.22,2.76,4.888,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,5.568627451,0.000139316,6.05E-05,3.980669877,28.14267951
3416,8356,lcnl,winch,#N/A,#N/A,#N/A,12.22,3.21,4.888,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,1.352941176,3.38E-05,1.47E-05,3.980715677,28.14286271
3104,7613,lcnl,tier,#N/A,#N/A,#N/A,12.22,3.69,4.888,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,1.058823529,2.65E-05,1.15E-05,3.980718872,28.14287549
1015,2501,unl,fraught,#N/A,#N/A,#N/A,12.22,3.02,4.888,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.68627451,1.72E-05,7.46E-06,3.98072292,28.14289168
1805,4509,lcnl,mull,#N/A,#N/A,#N/A,12.24,2.73,4.896,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.470588235,1.18E-05,5.11E-06,3.980725264,28.16290105
1681,4226,lcnl,mange,#N/A,#N/A,#N/A,12.25,3.64,4.9,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.215686275,5.40E-06,2.34E-06,3.980728033,28.17291213
1057,2586,lcnl,furl,#N/A,#N/A,#N/A,12.25,4.23,4.9,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.117647059,2.94E-06,1.28E-06,3.980729098,28.17291639
3096,7594,3k,thwack,#N/A,#N/A,#N/A,12.25,3.91,4.9,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.039215686,9.81E-07,4.26E-07,3.98072995,28.1729198
641,1596,lcnl,daft,#N/A,#N/A,#N/A,12.26,4.49,4.904,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,1.333333333,3.34E-05,1.45E-05,3.98071589,28.18286356
3432,8388,unl,wok,#N/A,#N/A,#N/A,12.27,4.57,4.908,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.745098039,1.86E-05,8.10E-06,3.980722281,28.19288912
1064,2603,lcnl,gaff,#N/A,#N/A,#N/A,12.27,3.61,4.908,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.62745098,1.57E-05,6.82E-06,3.980723559,28.19289424
1944,4802,3k,pall,#N/A,#N/A,#N/A,12.27,3.93,4.908,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.450980392,1.13E-05,4.90E-06,3.980725477,28.19290191
1682,4228,unl,manned,#N/A,#N/A,#N/A,12.28,3.72,4.912,0,0,0,FALSE,TRUE,FALSE,#N/A,1.294117647,3.24E-05,1.41E-05,3.980716316,28.20286526
1449,3563,lcnl,jilt,#N/A,#N/A,#N/A,12.28,3.12,4.912,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.039215686,9.81E-07,4.26E-07,3.98072995,28.2029198
3076,7550,3k,thrice,#N/A,#N/A,#N/A,12.28555,4.59,4.91422,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.509803922,1.28E-05,5.54E-06,3.980724837,28.20844935
1853,4620,3k,nil,#N/A,#N/A,#N/A,12.28555,3.73,4.91422,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.450980392,1.13E-05,4.90E-06,3.980725477,28.20845191
937,2317,lcnl,flay,#N/A,#N/A,#N/A,12.29,3.64,4.916,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.156862745,3.92E-06,1.70E-06,3.980728672,28.21291469
2235,5490,3k,rave,#N/A,#N/A,#N/A,12.33,2.74,4.932,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,2.529411765,6.33E-05,2.75E-05,3.980702895,28.25281158
409,1024,3k,chide,#N/A,#N/A,#N/A,12.33,2.99,4.932,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.098039216,2.45E-06,1.07E-06,3.980729311,28.25291725
2580,6379,lcnl,slake,#N/A,#N/A,#N/A,12.33,4.58,4.932,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.058823529,1.47E-06,6.39E-07,3.980729737,28.25291895
1229,2996,lcnl,grout,#N/A,#N/A,#N/A,12.36,4.17,4.944,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.37254902,9.32E-06,4.05E-06,3.980726329,28.28290531
1213,2964,3k,grist,#N/A,#N/A,#N/A,12.36,3.75,4.944,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.098039216,2.45E-06,1.07E-06,3.980729311,28.28291725
1827,4559,lcnl,nark,#N/A,#N/A,#N/A,12.36,2.87,4.944,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.058823529,1.47E-06,6.39E-07,3.980729737,28.28291895
2081,5133,3k,pomp,#N/A,#N/A,#N/A,12.38,3.93,4.952,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.392156863,9.81E-06,4.26E-06,3.980726116,28.30290446
979,2421,lcnl,fob,#N/A,#N/A,#N/A,12.38,3.86,4.952,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.274509804,6.87E-06,2.98E-06,3.980727394,28.30290958
3378,8264,lcnl,whet,#N/A,#N/A,#N/A,12.38,3.78,4.952,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.156862745,3.92E-06,1.70E-06,3.980728672,28.30291469
3219,7878,lcnl,tulle,#N/A,#N/A,#N/A,12.4,4.4,4.96,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.352941176,8.83E-06,3.83E-06,3.980726542,28.32290617
971,2404,lcnl,flume,#N/A,#N/A,#N/A,12.4,3.85,4.96,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.156862745,3.92E-06,1.70E-06,3.980728672,28.32291469
811,2030,unl,eaves,#N/A,#N/A,#N/A,12.4,4.66,4.96,0,0,1,FALSE,TRUE,FALSE,#N/A,0.098039216,2.45E-06,1.07E-06,3.980729311,28.32291725
3064,7525,3k,thong,#N/A,#N/A,#N/A,12.41,3.65,4.964,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,2.098039216,5.25E-05,2.28E-05,3.980707582,28.33283033
916,2275,unl,fjord,#N/A,#N/A,#N/A,12.41,4.5,4.964,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.470588235,1.18E-05,5.11E-06,3.980725264,28.33290105
1333,3243,3k,hex,#N/A,#N/A,#N/A,12.42,4.02,4.968,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,1.294117647,3.24E-05,1.41E-05,3.980716316,28.34286526
479,1201,lcnl,clique,#N/A,#N/A,#N/A,12.42,2.32,4.968,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.764705882,1.91E-05,8.31E-06,3.980722068,28.34288827
3098,7600,lcnl,thyme,#N/A,#N/A,#N/A,12.42,5.21,4.968,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.196078431,4.91E-06,2.13E-06,3.980728246,28.34291298
1108,2714,lcnl,gild,#N/A,#N/A,#N/A,12.42,3.66,4.968,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.078431373,1.96E-06,8.52E-07,3.980729524,28.3429181
1913,4742,unl,op,#N/A,#N/A,#N/A,12.43,2.24,4.972,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,3.68627451,9.22E-05,4.01E-05,3.980690326,28.35276131
3166,7757,unl,traipse,#N/A,#N/A,#N/A,12.43,2.9,4.972,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.274509804,6.87E-06,2.98E-06,3.980727394,28.35290958
1126,2752,3k,glean,#N/A,#N/A,#N/A,12.43,4.67,4.972,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.039215686,9.81E-07,4.26E-07,3.98072995,28.3529198
1464,3613,3k,jowl,#N/A,#N/A,#N/A,12.44,3.65,4.976,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.078431373,1.96E-06,8.52E-07,3.980729524,28.3629181
1132,2764,3k,glint,#N/A,#N/A,#N/A,12.46,2.47,4.984,0,1,1,FALSE,TRUE,FALSE,#N/A,0.31372549,7.85E-06,3.41E-06,3.980726968,28.38290787
692,1729,3k,dike,#N/A,#N/A,#N/A,12.47,2.94,4.988,0,6,5,FALSE,TRUE,FALSE,#N/A,0.411764706,1.03E-05,4.47E-06,3.980725903,28.39290361
2389,5889,lcnl,scoff,#N/A,#N/A,#N/A,12.477376,3.28,4.9909504,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.411764706,1.03E-05,4.47E-06,3.980725903,28.40027961
3499,1421,3k,crass,1,0.301029996,3.679700381,13.69,2.32,5.476,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,28.40880152,0.705882353,1,0.301029996,3.679700381,28.40880152
3283,8034,3k,vice,#N/A,#N/A,#N/A,12.5,2.79,5,0,0,1,FALSE,TRUE,FALSE,#N/A,18.62745098,0.000466022,0.000202344,3.980528033,28.42211213
2061,5084,lcnl,ploy,#N/A,#N/A,#N/A,12.5,2.46,5,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,1.529411765,3.83E-05,1.66E-05,3.980713759,28.42285504
3037,7474,unl,thane,#N/A,#N/A,#N/A,12.5,3.54,5,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.705882353,1.77E-05,7.67E-06,3.980722707,28.42289083
754,1886,lcnl,dredge,#N/A,#N/A,#N/A,12.5,2.5,5,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.470588235,1.18E-05,5.11E-06,3.980725264,28.42290105
1587,3987,3k,lilt,#N/A,#N/A,#N/A,12.5,2.88,5,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.235294118,5.89E-06,2.56E-06,3.98072782,28.42291128
3184,7795,unl,trice,#N/A,#N/A,#N/A,12.5,3.13,5,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.117647059,2.94E-06,1.28E-06,3.980729098,28.42291639
3117,7643,unl,tinned,#N/A,#N/A,#N/A,12.5,4.37,5,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.117647059,2.94E-06,1.28E-06,3.980729098,28.42291639
296,740,3k,brunt,#N/A,#N/A,#N/A,12.52,3.17,5.008,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.490196078,1.23E-05,5.33E-06,3.98072505,28.4429002
1647,4136,3k,lug,#N/A,#N/A,#N/A,12.53,4.08,5.012,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,2.588235294,6.48E-05,2.81E-05,3.980702256,28.45280902
132,336,3k,bilge,#N/A,#N/A,#N/A,12.53,4,5.012,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,1.098039216,2.75E-05,1.19E-05,3.980718446,28.45287379
3156,7733,3k,tout,#N/A,#N/A,#N/A,12.53,3.72,5.012,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,1.078431373,2.70E-05,1.17E-05,3.980718659,28.45287464
2556,6328,3k,skeet,#N/A,#N/A,#N/A,12.53,3.62,5.012,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.509803922,1.28E-05,5.54E-06,3.980724837,28.45289935
747,1869,3k,draught,#N/A,#N/A,#N/A,12.53,4.58,5.012,0,0,0,FALSE,TRUE,FALSE,#N/A,0.470588235,1.18E-05,5.11E-06,3.980725264,28.45290105
1829,4565,unl,nave,#N/A,#N/A,#N/A,12.54,4.22,5.016,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.411764706,1.03E-05,4.47E-06,3.980725903,28.46290361
3477,8512,3k,yaw,#N/A,#N/A,#N/A,12.54,4.75,5.016,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.215686275,5.40E-06,2.34E-06,3.980728033,28.46291213
418,1047,unl,chintz,#N/A,#N/A,#N/A,12.54,2.88,5.016,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.215686275,5.40E-06,2.34E-06,3.980728033,28.46291213
734,1838,3k,douse,#N/A,#N/A,#N/A,12.56,2.89,5.024,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.803921569,2.01E-05,8.73E-06,3.980721642,28.48288657
1632,4101,3k,lore,#N/A,#N/A,#N/A,12.56,3.97,5.024,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.666666667,1.67E-05,7.24E-06,3.980723133,28.48289253
1413,3462,lcnl,ilk,#N/A,#N/A,#N/A,12.56,5.25,5.024,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.274509804,6.87E-06,2.98E-06,3.980727394,28.48290958
1041,2552,3k,froth,#N/A,#N/A,#N/A,12.56,3.24,5.024,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.196078431,4.91E-06,2.13E-06,3.980728246,28.48291298
1683,4230,3k,manse,#N/A,#N/A,#N/A,12.56,4.56,5.024,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.039215686,9.81E-07,4.26E-07,3.98072995,28.4829198
